"conclusie";"volgnr";"prioriteit";"regel001_Open";"regel002_HalfOpen";"regel010_Gagel";"regel015_Verbost";"regel020_Jeneverbes";"regel030_plagplek";"regel031_7140_oli_plant";"regel032_andermoeras";"regel033_7140oli";"regel034_metmossen";"regel035_veenmossen";"regel036_7140_oli_mos";"regel037_pijpenstro";"regel038_7140_oli_mos";"regel039_andermoeras";"regel0401_pijpenstro";"regel0402_adelaarsvaren";"regel0403_pionier";"regel045_bochtigesmele";"regel0501_struisgras_schapeg";"regel0502_bochtigesmele";"regel060_2330bu";"regel062_2330dw";"regel064_dwergstr";"regel066_2310";"regel068_4030";"regel070_dwergstr";"regel072_2310";"regel074_bosbes";"regel076_hn";"regel078_2330bu";"regel080_2330dw";"regel082_2310";"regel084_4030";"regel090_dwergstr";"regel092_2310";"regel093_bosbes";"regel094_rodebosbes";"regel095_4030sl";"regel096_4030";"regel097_40104030";"regel098_4010";"regel099_40104030";"regel100_hn";"regel102_duin";"regel104_7150";"regel106_ven";"regel107_moeras";"regel108_water";"regel109_40104030";"regel110_4010";"regel112_40104030";"regel113_40104030";"regel114_4010";"regel115_40104030";"regel120_2330bu";"regel180_4030";"regel200_heide";"regel210_duin";"regel212_duin";"regel214_duin";"regel216_zand";"regel218_calluna";"regel220_2330dw";"regel230_7140oli";"regel232_7140oli_bult";"regel236_7140oli_bult";"regel238_7140oli_papil";"regel240_vochtigehei";"regel241_venmoeras";"regel242_moeras";"regel243_dwergbies";"regel245_4010";"regel246_40104030";"regel253_calluna";"regel254_bosbes";"regel255_moeras";"regel256_rodebosbes";"regel258_duin";"regel259_molinia";"regel260_2310";"regel262_40104030";"regel263_40104030";"regel320_vegetatieloos";"regel325_gras";"regel3261_4010";"regel3262_droog";"regel3263_40104030";"regel330_duin";"regel335_2310";"regel340_water";"regel345_bos";"regel400_bos";"regel402_rbbsm";"regel404_7140oli";"regel406_4010";"regel500_openbos";"regel502_juniperusweinig";"regel550_juniperus";"regel552_pionier";"regel554_hei";"regel556_nattehei";"regel558_gagel"
"4010 - cm";1415;;1;;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1416;;0;1;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1417;;0;0;0;1;;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1418;;0;1;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1419;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1420;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1421;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1422;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1423;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1424;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1425;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1426;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1427;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1428;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1429;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1430;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1431;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1432;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1433;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1434;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1435;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1436;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1437;;1;;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1438;;0;1;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1439;;1;;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1440;;0;1;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1441;;0;0;0;1;;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1442;;0;1;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1443;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1444;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1445;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1446;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1447;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1448;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1449;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1450;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1451;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1452;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1453;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1454;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1455;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1456;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1457;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1458;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1459;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1460;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1461;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1462;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1463;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1464;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1465;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1466;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1467;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1468;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1469;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1470;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1471;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1472;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1473;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1474;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1475;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1476;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm";1477;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1478;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1479;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1480;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1481;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1482;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1483;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1484;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1485;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1486;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1487;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1488;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1489;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1490;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;1;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1491;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1492;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm";1493;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4010 - cm";1494;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;0;;1;1;0;1;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm+ce";1495;;1;;;;0;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;0;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1496;5;1;;;;0;0;1;0;1;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1497;;1;;;;0;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;0;;1;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1498;;1;;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;;1;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1499;30;1;;;;0;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;1;0;0;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1500;;1;;;;0;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;0;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1501;;1;;;;1;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;0;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4010 - cm+ce";1502;;0;1;;;0;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;0;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1503;;1;;;;1;0;1;0;1;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"4010 - cm+ce";1504;2;0;1;;;0;0;1;0;1;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1505;;1;;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;;1;;;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;;;;;;;
"4010 - cm+ce";1506;15;1;;;;0;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;1;0;0;;1;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
